unix,cpu_freq_current,cpu_freq_min,cpu_freq_max,memory_available,memory_total,disk_free,disk_total,net_speed,net_speed_used,net_byte_recv,net_byte_sent,net_util,gpu_util,gpu_memory_util,gpu_memory_total,gpu_memory_used
1668551134.8349862,1803753.9750000003,800,3000,193891684352,201420431360,457592758272,499999834112,25000000000,36905684.34926917,840596097682,36698157607684,0.14762273739707601,82,57,23040,1296
1668551135.8573356,1891198.2500000002,800,3000,193891352576,201420431360,457592758272,499999834112,25000000000,37362343.62144418,840598485631,36698159994406,0.149449374485776,87,62,23040,1296
1668551136.8373501,1748185.55,800,3000,193891512320,201420431360,457592758272,499999834112,25000000000,40500108.38045493,840600966039,36698162475335,0.162000433521819,86,58,23040,1296
1668551137.838168,1771848.7749999997,800,3000,193891500032,201420431360,457592758272,499999834112,25000000000,33404234.82760175,840603055514,36698164564804,0.13361693931040702,83,59,23040,1296
1668551138.8637574,1682456.775,800,3000,193891954688,201420431360,457592758272,499999834112,25000000000,38244183.75643488,840605506755,36698167016417,0.15297673502573902,89,61,23040,1296
1668551139.8402238,1773412.3499999994,800,3000,193888149504,201420431360,457592758272,499999834112,25000000000,39706672.25474772,840607923119,36698169446582,0.15882668901899002,83,57,23040,1296
1668551140.8410015,1740232.6249999998,800,3000,193889259520,201420431360,457592758272,499999834112,25000000000,35756687.25894578,840610159614,36698171683149,0.14302674903578302,87,62,23040,1296
1668551141.8634183,1746681.5,800,3000,193876131840,201420431360,457592758272,499999834112,25000000000,46973585.124813475,840613161344,36698174684742,0.18789434049925302,84,57,23040,1296
1668551142.8430917,1734138.225,800,3000,193891078144,201420431360,457592758272,499999834112,25000000000,34764549.59368107,840615289611,36698176813713,0.13905819837472402,87,59,23040,1296
1668551143.8664184,1773128.2,800,3000,193890996224,201420431360,457592758272,499999834112,25000000000,36994014.12204579,840617655616,36698179179828,0.14797605648818302,84,60,23040,1296
1668551144.8455405,1787764.7499999995,800,3000,193891422208,201420431360,457592758272,499999834112,25000000000,36863927.103069685,840619904816,36698181442414,0.147455708412278,87,60,23040,1296
1668551145.8464375,1681699.7249999999,800,3000,193891291136,201420431360,457592758272,499999834112,25000000000,39478406.60534255,840622374528,36698183911929,0.15791362642137002,83,58,23040,1296
1668551146.8697236,1747701.3750000005,800,3000,193891536896,201420431360,457592758272,499999834112,25000000000,39800966.54566652,840624919898,36698186457531,0.15920386618266602,88,61,23040,1296
1668551147.848368,1727329.5499999998,800,3000,193891864576,201420431360,457592758272,499999834112,25000000000,35159027.13841878,840627070445,36698188608007,0.140636108553675,83,59,23040,1296
1668551148.8492782,1751554.6249999995,800,3000,193892970496,201420431360,457592758272,499999834112,25000000000,37556852.66796915,840629419657,36698190957675,0.150227410671876,88,60,23040,1296
1668551149.8748994,1761781.7249999996,800,3000,193892360192,201420431360,457592758272,499999834112,25000000000,36784630.516060956,840631766457,36698193326762,0.14713852206424302,82,57,23040,1296
1668551150.8540323,1748073.875,800,3000,193892364288,201420431360,457592758272,499999834112,25000000000,40265766.14310429,840634231010,36698195790401,0.161063064572417,86,58,23040,1296
1668551151.8757586,997920.5500000002,800,3000,195659862016,201420431360,457592758272,499999834112,25000000000,15719269.340415934,840635234723,36698196794287,0.06287707736166301,24,3,23040,2
1668551152.8604228,1062786.4249999998,800,3000,195959152640,201420431360,457592758272,499999834112,25000000000,304843.01091748365,840635257940,36698196808591,0.001219372043669,0,0,23040,0
1668551153.8616061,848788.725,800,3000,195959508992,201420431360,457592758272,499999834112,25000000000,209871.66485960525,840635268890,36698196823906,0.000839486659438,0,0,23040,0
1668551154.8821342,801580.9500000001,800,3000,195959730176,201420431360,457592758272,499999834112,25000000000,308859.7038831606,840635275458,36698196856738,0.0012354388155320002,0,0,23040,0
1668551155.863014,830310.5499999999,800,3000,195959754752,201420431360,457592758272,499999834112,25000000000,27200.07124752194,840635277227,36698196858304,0.00010880028499000001,0,0,23040,0
1668551156.886059,852223.7500000001,800,3000,195959488512,201420431360,457592758272,499999834112,25000000000,36627.90756198727,840635280525,36698196859690,0.000146511630247,0,0,23040,0
1668551157.8658183,845037.2250000001,800,3000,195959177216,201420431360,457592758272,499999834112,25000000000,21964.580319111657,840635281608,36698196861297,8.785832127644665e-05,0,0,23040,0
